0.0027787001699,0.0025408444424,0.00235105863634,0.00220855400218,0.00210185355552,0.00201431816928,0.0019525595432,0.001825008664,0.00164414186896,0.00151588249376,0.001418736461,0.00134115726126,0.0012583618412,0.00123390370304,0.0012096400772,0.00118376528518,0.00117297933184,0.0011564004317,0.0011412145328,0.00116538939296,0.00114880364346,0.00116160373312,0.00114562025882,0.00115350121864,0.00114390629188,0.00115090450776,0.0011449089176,0.0011469051716,0.0011352206353,0.0011412196645,0.00113911191752,0.0011505136648,0.00115830689056,0.001127927516,0.00115300627134,0.00114412011932,0.00113822190752,0.00113732743396,0.00113991332336,0.001154303667,0.00116280323488,0.001133722702,0.00207651538298,0.00205676121806,0.00205825219808
0.00418419445442,0.00389071625252,0.0037100746472,0.00354713328292,0.00344779596832,0.0033542493336,0.00324518284976,0.003133894128,0.0029680897979,0.00282059293424,0.0027214964933,0.0026091652763,0.002531666492,0.0025111575968,0.00247124406636,0.00246768186528,0.00242572587456,0.00244755455928,0.0024449771612,0.00244993371572,0.00242316487072,0.0024271780484,0.00242330667806,0.00239987353056,0.00241956799072,0.00243106635762,0.00244296662224,0.00240007661168,0.0024050036232,0.002402208757,0.00241308070592,0.0024039020736,0.00242718288224,0.002402415476,0.00240178581296,0.00242080566316,0.0024119076404,0.00241801931004,0.00242867903744,0.00244106377338,0.00241278402728,0.002403808109,0.00337602316136,0.00336629128724,0.00336567550496
0.00615150718288,0.00586506473528,0.0056602970649,0.00550822631136,0.00538583322592,0.00528431338272,0.00520139406362,0.0050199676192,0.00485176610878,0.004698624596,0.0045877499537,0.00448189558792,0.00439275015782,0.0043602222368,0.00432836671876,0.00431984023268,0.00430219685888,0.00429227465098,0.0042799208528,0.00430123286768,0.00430416962204,0.0042974012092,0.00427946057564,0.0042683824428,0.00427858352708,0.00424910209786,0.00425620909584,0.00428648096816,0.0042774412308,0.004284046304,0.00429009803888,0.0043122231608,0.00429111313408,0.00427416348,0.00430249364806,0.004254766646,0.00427045722692,0.00428897699382,0.00431889540704,0.00424560663056,0.00425551860608,0.004287245008,0.00529676099786,0.00527338749236,0.0052842487712
0.00899453407498,0.00873240687428,0.00851619738244,0.00831158493332,0.00819653640992,0.00806153265936,0.00794741968814,0.0078020358832,0.0075883713729,0.00736799541296,0.0073255745579,0.00717871118422,0.0071306549933,0.00710523365696,0.00702199418698,0.007004020524,0.00703958749312,0.00696064652028,0.0069710116664,0.00701206019888,0.0069994301234,0.00697988697848,0.00695498511776,0.00693535330288,0.00700193433298,0.00701363995072,0.00694378629472,0.00698674205792,0.0069999327256,0.006982752885,0.00698037626336,0.0069326535888,0.00697070654112,0.00694968855744,0.00698907395224,0.00697207167448,0.00694317808124,0.00700399978856,0.0069958856024,0.00698055911022,0.00698338552528,0.006955363982,0.00807691037504,0.0080669916935,0.00808582732448
0.0129710788331,0.01264956058076,0.01242622611096,0.0122242860173,0.01206711932032,0.0119890617216,0.0118744220759,0.0116377045104,0.01144882891202,0.01125584867912,0.0111164393723,0.01104609565506,0.01090319481662,0.01089721546112,0.01087637328934,0.010852271854,0.0107806347168,0.01076193941474,0.0107827405868,0.01079382425672,0.0108178157914,0.01077611013192,0.0107726505632,0.01075983409736,0.01076534625598,0.01085272608858,0.01080647256304,0.01075915093952,0.0107559034231,0.010739630733,0.01076969621624,0.0108050729968,0.01078533121376,0.01078824637328,0.0108668577942,0.01080082882964,0.01078032878192,0.01082598338846,0.01081240338176,0.01081694945302,0.01075291976456,0.010766419879,0.01194296349968,0.0119375337611,0.01192007646464
0.01858107902798,0.01824289911572,0.01795343697126,0.01777559105112,0.01761364016832,0.01745023731136,0.01739093969624,0.0171102540128,0.01686379891792,0.01664824550576,0.0165722029286,0.01640984551124,0.01635941518526,0.01624431060224,0.01618516529348,0.01620324033972,0.01615655965952,0.01611427656078,0.0161290370048,0.0161208198674,0.01618844520386,0.01611469263176,0.01615408743272,0.01607698292728,0.01608690067714,0.01610701730728,0.01617822838064,0.01612738673672,0.0161164208042,0.0161367440165,0.01606208942696,0.0161266009272,0.0161383205872,0.01615499022304,0.01613696135402,0.01611778629616,0.0161138752934,0.01613017890988,0.01615578816512,0.01610343137224,0.01611759142768,0.016135244624,0.01741454364812,0.01743841928402,0.01741912726784
0.02621478339222,0.02586019689212,0.02565629140202,0.0252716150549,0.02511577140928,0.02499025833744,0.0247951626908,0.0246387674432,0.02436883446138,0.02411920653008,0.0239213004062,0.02383280920332,0.02366782407734,0.02365186344896,0.02359776341106,0.0235375076018,0.02359187477376,0.02354163643148,0.0234890034488,0.02355380445452,0.02343658084674,0.02356569768944,0.02342866333322,0.02358700334104,0.02345099319218,0.02357737694258,0.02348267676864,0.02351087254616,0.0235027133591,0.023479668927,0.02350498593416,0.0234478126536,0.02339872225568,0.02353832388496,0.02350269151194,0.02353989546588,0.02346950536244,0.02352814371294,0.02353332964448,0.02343985318594,0.02353401085128,0.023525650297,0.02498120168636,0.02489485772096,0.02492966771168
0.0366549849718,0.03620319160316,0.03585784646716,0.03554913232206,0.03540264552064,0.03525118139024,0.03508691681246,0.034779858208,0.03438360695638,0.03426982977704,0.0339044973278,0.03381297569244,0.03383347263638,0.0337478563328,0.03370838691918,0.03365121186994,0.03359845391616,0.03353531131894,0.0335450586464,0.03344842417016,0.03354000933272,0.03358363651352,0.03358358144702,0.0335784731608,0.0335428346572,0.0334796142733,0.03345810928768,0.03351855152912,0.0335491228056,0.033529397138,0.03351231314096,0.0335060072352,0.03351744352256,0.0335663949936,0.03356699697484,0.03358474776896,0.03351924764876,0.03352847600756,0.03357516658208,0.03349043620282,0.03352166225592,0.0335964699625,0.03503188078202,0.03515808857672,0.03506924200064
0.05027047380942,0.04986062420396,0.04940687570112,0.04917304787016,0.04895323028832,0.04889064017184,0.04856579028122,0.0482759105616,0.04793656610702,0.04769312003024,0.0473841714704,0.04733742845626,0.04724954614466,0.04695937321088,0.04692564278248,0.0469078879516,0.046985139744,0.04695633719552,0.0470443946276,0.04680644566304,0.04700291750236,0.04679814756952,0.04687983686414,0.0467698881904,0.04695077680072,0.04695375006134,0.04698755702992,0.046851128144,0.04684450938,0.0468646941545,0.0468484523204,0.0468880451352,0.04702236638816,0.04691043387456,0.04701159362152,0.04684490442556,0.04679578707392,0.04690236981684,0.04685156256272,0.04695368734616,0.04692929309528,0.046837205292,0.04870433711102,0.04845251137334,0.04869987430496
0.06813827652234,0.0677091177986,0.0671714202568,0.0668647188487,0.0667503232768,0.06639891428704,0.06623051035982,0.065951906872,0.06549193782636,0.06516742729208,0.0650360352938,0.06482470607982,0.06468772319,0.06445802141888,0.0646301787511,0.0646658186344,0.06440254481984,0.06433948797022,0.0645521784476,0.06439803576896,0.06441955411996,0.06441872846544,0.06437700367658,0.06428467279536,0.06447398239364,0.06434753811912,0.06444706289424,0.0643947286424,0.0645411039334,0.0645345349695,0.06441992547656,0.064338822312,0.0643758998912,0.06449077077472,0.06445122524298,0.06438213758152,0.06430811624408,0.06445540552084,0.06439269050576,0.06440686441246,0.06446680849432,0.0645503285705,0.06638421686576,0.06636031258946,0.06653552205632
